symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
NR3C1	0.6843113654964759	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9950356586836194	0.49839408043646427	No data	No data	No data	No data	No data	0.27027250039876877	No data	No data	1	0	0	1	1	1	0.5109400000000001	1	-0.7278599708272557	-0.9536043719349752	0	-1	No data	0	-1	-1
TNFRSF1A	0.6593323979875327	0.8687316831518122	No data	0.5592963338026914	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13546479132140277	No data	No data	0.25	1	1	0	1	0	0	No data	-0.8435090643884142	-0.9392443232357308	0	-1	No data	0	-1	-1
IL2RA	0.6520736812198876	0.7775253401346158	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8688345460042132	No data	No data	No data	No data	No data	No data	0.4228114766246372	No data	No data	1	0	0	0	1	0	0	No data	-0.3085017712023338	-0.8958009979365766	0	No data	No data	No data	0.5	0
KEAP1	0.632385666452132	0.21819578318112978	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9840498092381379	No data	No data	No data	No data	No data	No data	0.07324412738291775	No data	No data	1	0	0	1	1	1	0.7035249999999997	1	-0.3488226713898729	-0.4213816122021724	0	No data	-1	0	0.5	-1
KCNH8	0.63203771336018	0.28966354321692367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.6115650000000002	No data	-0.30027088976870187	-0.6580287358954551	0	No data	No data	0	0.75	0.5
MS4A1	0.6217535498669284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9879801799327996	No data	No data	No data	No data	No data	No data	0.695143958454549	No data	No data	1	1	0	0	0	0	0	No data	0.4158157949572827	-0.06622517707814995	0	No data	No data	0	1	0
IFNAR1	0.6065172670719399	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9898961758742805	No data	No data	No data	No data	No data	No data	0.15557347443404512	No data	No data	1	1	0	0	1	0	0	No data	0.3584080016670139	-0.9421125290407228	0	No data	No data	0	-1	-1
IFNAR2	0.6048508455193923	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9898961758742805	No data	No data	No data	No data	No data	No data	0.10075073608637765	No data	No data	1	1	1	0	0	0	0	No data	0.2597416128360075	-0.10364542472953958	0	No data	No data	0	-1	-1
S1PR1	0.6022354915186177	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.981159247633675	No data	No data	No data	No data	No data	No data	0.18944812611182885	No data	No data	1	0	0	1	1	0	0.7120399999999997	1	-0.43727859970827254	-0.9480497271383242	0	No data	No data	0	-1	-1
KCNA3	0.5954651921260953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.245137308782761	No data	No data	1	1	0	1	1	0	0.4347850000000001	1	-0.6366951448218379	-0.2103275658845205	0	No data	No data	-0.17825999999999986	0.5	0.5
ITGA4	0.5912651774581913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9654658303420234	No data	No data	No data	No data	No data	No data	0.1424097995563101	No data	No data	1	1	0	1	1	0	0.24418500000000024	No data	-0.5308397582829756	-0.8844627469860006	0	No data	No data	0	0.75	0
DHODH	0.5909549139047321	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9602450301685502	No data	No data	No data	No data	No data	No data	0.23661860330244788	No data	No data	1	0	0	1	1	1	0.3797449999999998	1	-0.1638883100645968	-0.6192584199503304	0	No data	No data	0	1	-1
KCNH7	0.5906933200899259	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.08814996565368505	No data	No data	1	1	0	0	0	0	0.7198999999999998	No data	-0.6703479891644093	No data	0	No data	No data	0	0.5	0.5
HMGCR	0.5899475819770488	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6436101175934202	0.8055170742702947	No data	No data	No data	No data	No data	0.17997174602196547	No data	No data	1	0	0	1	1	1	0.6734250000000003	1	-0.8118357991248177	-0.30744733073070546	-1	-1	No data	No data	0.5	-1
KCNA2	0.5893946575449922	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.04542594015486835	No data	No data	1	1	0	0	1	0	0.9699399999999997	No data	-0.6518024588455928	-0.8827428891279112	0	No data	No data	-0.4789574999999999	0.75	0.5
KCNA1	0.5891656206961584	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.03789097565780432	No data	No data	1	1	0	0	1	0	0.9191899999999997	No data	-0.2218170452177537	-0.9395476967089297	0	No data	No data	-0.49495000000000006	1	0.5
KCND3	0.5891611036090456	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.037742370351721476	No data	No data	1	1	0	1	1	0	0.9694650000000002	No data	-0.785684517607835	-0.23767649866384855	0	No data	No data	-0.34351249999999994	0.5	0
KCNQ5	0.5890764082256803	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	0	0	1	1	0	0.7800449999999998	No data	-0.7473431964992707	-0.30744733073070546	0	-1	No data	0	0.5	0.5
KCNQ3	0.5886711727068296	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	0.02162438770827713	No data	1	1	0	1	1	0	0.7763750000000001	No data	-0.6834757241091894	-0.8275321528652465	0	No data	No data	0	1	0.5
KCNA4	0.5886606308891601	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	1	1	0	1	1	0	0.8698300000000003	No data	-0.783496561783705	0	0	No data	No data	0	0.5	0.5
KCNG1	0.5885682359254889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	0	0	0	0.6491250000000001	No data	-0.19254011252344239	-0.6440911370661812	0	No data	No data	0	1	0
KCNA5	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3148449999999997	No data	0.010627214002917329	-0.7403064697536432	0	No data	No data	0	0.75	0
KCNQ4	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8417250000000003	No data	-0.6156490935611586	-0.12616763293866934	0	No data	No data	0	0.5	0
KCNB1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.6853149999999999	No data	-0.9616586788914357	-0.30530190699284115	0	No data	No data	-0.13752999999999993	1	0
KCNQ2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7534399999999998	1	-0.934152948530944	-0.9046951912130236	0	No data	No data	0	1	0.5
KCNF1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.8178150000000002	No data	-0.3096478433006876	-0.17077894484562928	0	No data	No data	0	0.75	0.5
KCNV1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.7799999999999997	No data	-0.763179829131069	-0.11655552492370824	0	No data	No data	0	1	1
KCNA10	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6868899999999997	No data	0.3729943738278807	0	0	No data	No data	0	No data	No data
KCND2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.9523800000000001	No data	-0.4070639716607627	No data	0	No data	No data	-0.41666750000000013	1	0
KCNA7	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.7039450000000003	No data	-0.16868097520316727	-0.4025761376112691	0	No data	No data	-0.15021999999999985	0.75	0.5
KCND1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7527050000000003	No data	-0.42133777870389666	0	0	No data	No data	-0.13446749999999988	0.5	0
KCNH5	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.9038449999999998	No data	-0.571056470097937	0	0	No data	No data	-0.3243925000000001	0.5	0.5
KCNG3	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7935800000000001	No data	-0.33548655969993746	0	0	No data	No data	0	0.5	1
KCNH3	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8014749999999999	No data	-0.8284017503646592	-0.31701090703767615	0	No data	No data	0	0.75	0
KCNC4	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7044750000000001	No data	-0.2191081475307356	No data	0	No data	No data	-0.15734749999999983	0.5	0
KCNS3	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.7454149999999998	No data	-0.007605751198166311	No data	0	No data	No data	0	0.5	0
KCNH4	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.49852500000000005	No data	-0.8708064180037508	No data	0	No data	No data	0	1	0.5
KCNG4	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0	No data	0.9168576786830589	-0.24306834096989055	0	No data	No data	0	1	1
KCNH1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7168849999999999	No data	-0.6425296936861846	-0.05377051238253633	0	No data	No data	-0.32254749999999993	1	0.5
KCNG2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.38840999999999964	No data	-0.3005834548864347	-0.7070379332925244	0	No data	No data	0	0.5	1
KCNA6	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.6408299999999997	No data	-0.46353406959783283	-0.12511711754295884	0	No data	No data	-0.12571000000000013	1	0.5
KCNC1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.9914549999999999	No data	-0.8089185246926442	0	0	No data	No data	-0.32906000000000013	1	0.5
KCNV2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.1284399999999998	No data	0.9965617837049385	-0.25968950302935195	0	No data	No data	0	1	0.5
KCNH6	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.4937350000000002	No data	0.5399041466972285	-0.3302047305552311	0	No data	No data	-0.12056250000000013	0.5	0.5
KCNC3	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.6103050000000003	No data	-0.39341529485309434	-0.20744991348439518	0	No data	No data	0	0.5	0
KCNC2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.8824449999999999	No data	-0.4542613044384247	-0.3099206066306684	0	No data	No data	-0.12617499999999993	1	0.5
KCNS2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.9056600000000004	No data	-0.16805584496770165	No data	0	No data	No data	0	0.5	0.5
KCNB2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	No data	No data	-0.8090227130652219	-0.24707193638044772	0	No data	No data	-0.04225999999999992	0.5	0.5
KCNH2	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8144950000000002	No data	-0.7931860804334236	-0.913817300928755	0	-1	No data	0	0.5	0
KCNQ1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.3934899999999999	1	-0.12096270056261726	-0.9433004896817978	0	-1	No data	0	0.5	0
KCNS1	0.5880138661434618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9672381600892619	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.23004000000000033	No data	-0.2966242967284851	No data	0	No data	No data	0	1	0.5
S1PR2	0.5769712961617516	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9423779142111337	No data	No data	No data	No data	No data	No data	0.1339211350961005	No data	No data	1	0	0	1	1	0	0.53258	0	0.1681600333402793	-0.9096514898398808	0	No data	No data	0	-1	0
IL6ST	0.5764728581169288	0.2195425695579108	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8915860004448433	No data	No data	No data	No data	No data	No data	0.08020959281239586	No data	No data	1	1	1	0	1	1	0	No data	-0.8514273807043133	-0.9651221811105051	0	No data	-1	0	-1	-1
S1PR3	0.5750819733222733	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9423779142111337	No data	No data	No data	No data	No data	No data	0.07176528292013042	No data	No data	1	1	0	1	1	0	0.3783050000000003	1	0.24140445926234633	-0.7215993159387879	0	No data	No data	0	-1	-1
S1PR5	0.5747682891652611	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9423779142111337	No data	No data	No data	No data	No data	No data	0.061445550534651526	No data	No data	1	1	0	1	1	0	0.2462299999999999	No data	0.15451135653261105	0	0	No data	No data	0	0.5	0
S1PR4	0.5736081353312372	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9423779142111337	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.011340736534122868	No data	1	0	0	1	1	0	0.10155999999999991	1	0.44675974161283594	0	0	No data	No data	0	0.5	0
CD52	0.5674472981640172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9255622912723447	No data	No data	No data	No data	No data	No data	0.1475808512973066	0.020987262412415372	No data	1	1	0	0	0	0	0	No data	0.7538028755990831	0	0	No data	No data	No data	1	0
GABBR1	0.5667522144842352	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9315044440759785	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	0	0	1	1	0	0.9323599999999999	No data	-0.8572619295686601	-0.8742876294213122	0	No data	No data	0	1	0
GABBR2	0.5662902396658793	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9315044440759785	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8565350000000003	No data	-0.9258178787247343	-0.720012644525361	0	No data	No data	0	1	0.5
IL7R	0.5654848994963921	0.7125636890281204	No data	0.5592963338026914	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2791436103148438	No data	No data	No data	1	0	0	0	0	0	No data	0.16263804959366546	0	0	No data	-1	0	0.5	0
MC2R	0.5635038507159157	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.9269210458324441	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.42760999999999993	No data	0.8648676807668265	-0.8041093085738729	0	-1	No data	0	1	0.5
IL6R	0.5562889360336689	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.894236316036283	No data	No data	No data	No data	No data	No data	0.41633485989431845	No data	No data	1	1	1	0	0	0	0	No data	-0.1219003959158158	-0.8534203391896111	0	-1	No data	0	0.5	-1
NDUFA8	0.5547540005739409	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.865457038266544	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.33139499999999983	No data	-0.2280683475724109	-0.6891598773629914	0	No data	No data	No data	0.5	-1
NDUFS5	0.5545273385516982	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8648140049855001	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0	No data	0.5003125651177329	0	-1	No data	No data	No data	-1	-1
NDUFV2	0.5531510615898204	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8628203253537947	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5783149999999999	No data	-0.09491560741821214	-0.4025761376112691	0	No data	No data	No data	0.5	-1
NDUFS1	0.5495881265394404	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8569595677406294	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7042650000000001	No data	-0.12794332152531773	-0.6619183181372434	0	No data	No data	0	0.5	-1
CD19	0.5438472838337209	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8749385530646681	No data	No data	No data	No data	No data	No data	0.39297865661317544	No data	No data	1	1	0	0	0	0	0	No data	-0.6839966659720775	-0.7054714773459061	0	No data	No data	No data	0.75	0.5
CDK4	0.5383137026962018	0.08011250735817434	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.7359749999999998	1	-0.3299645759533236	-0.8662472832343582	-1	No data	-1	-0.24917499999999998	-1	-1
CD58	0.5381344853211166	0.8611411519156437	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4809842843391981	No data	No data	No data	1	0	0	1	0	No data	No data	-0.3144405084392582	No data	0	No data	No data	No data	-1	-1
NDUFS2	0.537447586155348	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8367191092120806	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0.6220300000000002	0	-0.4236299229006043	-0.6344790290512203	0	No data	No data	No data	0.5	-1
CDKN1A	0.5328664968097185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	0.22135773559035138	No data	No data	No data	0	0	0	1	0	0	No data	0.5206292977703688	-0.9245148414912182	0	-1	No data	0	-1	-1
AXL	0.5313050732542111	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	0.1699892718888295	No data	No data	1	1	0	1	1	0	0.379195	No data	-0.5769952073348614	No data	0	-1	No data	0	-1	-1
NDUFA9	0.5292359832707936	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8234818374650712	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.33225672015003127	-0.7184122038644553	0	No data	No data	No data	-1	-1
PSAP	0.5290720581117648	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	0.09652646489767097	No data	No data	No data	0	0	0	1	1	0	No data	-0.7789122733902897	-0.9505813025548165	0	No data	No data	0	-1	-1
AURKB	0.5270619372086831	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	0	0	1	1	0	0.2151150000000001	1	-0.21973327776620133	-0.6184004870598564	-1	-1	No data	-0.21511749999999985	0.5	0
PLK1	0.5261379875719714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	1	0.7512450000000002	1	-0.7414044592623463	-0.5418692114809672	-1	-1	No data	0	0.5	0
LSM6	0.5261379875719714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.865457038266544	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	-0.5665763700770994	No data	-1	No data	No data	0	-1	-1
CDKN1C	0.5248734818867639	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.860109394395054	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	No data	0	0	0	0	0	0	No data	-0.45884559283184	-0.9373666468346259	0	No data	No data	0	0.5	0
RIOK2	0.5244154453403582	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8626235870935149	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.14855000000000018	No data	-0.26443008960200043	-0.05377051238253633	-1	No data	No data	0	-1	-1
GSK3B	0.5237156410448378	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	0.8434018784372057	No data	No data	No data	No data	No data	0.12925412046892618	No data	No data	1	0	0	1	1	1	0.9523800000000001	1	-0.711294019587414	-0.926888883772421	0	-1	No data	-0.4523800000000001	-1	-1
NDUFAB1	0.5232452947786155	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8136276097869971	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.29487000000000024	No data	-0.19733277766201296	No data	-1	No data	No data	0	0.5	-1
NDUFB7	0.5232412572334532	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.8133006744240491	No data	No data	No data	No data	No data	No data	0.014413225848271854	No data	1	0	0	0	0	0	0.12409000000000034	No data	0.7294227964159199	0	0	No data	No data	No data	-1	-1
RRP15	0.5226024879914727	0.39948089269371706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7597711867446437	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3144405084392581	No data	-1	No data	No data	No data	-1	-1
SMPD1	0.518942436573909	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8476183448053145	No data	No data	No data	No data	No data	0.12005116899846018	No data	No data	No data	0	1	1	1	0	0.11251999999999995	No data	0.21546155449051896	-0.8627435483176571	0	No data	No data	0	-1	-1
ATP6V1B2	0.5174172760263839	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8511121299647298	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.9510750000000001	No data	-0.7743279849968744	-0.8303129132494288	-1	No data	No data	-0.6183949999999999	-1	-1
HNRNPA1	0.515868489623693	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.842254010199738	No data	No data	No data	No data	No data	No data	No data	No data	0.12620967473441788	No data	No data	No data	0	0	0	1	1	0.30107500000000015	No data	-0.9436340904355074	-0.872225849203809	0	No data	No data	-0.6303775000000001	-1	-1
TNFSF14	0.5158148427854488	0.8310742771746159	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.09916658307951476	No data	No data	0.5	0	1	0	0	0	0	No data	-0.13825797041050214	0	0	No data	No data	0	0.75	0
CD86	0.5149190822674736	0.7975596330841812	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.3964002507321892	No data	No data	1	1	0	0	0	0	0	No data	-0.6971244009168577	-0.3219699845368945	0	No data	No data	0	0.5	0
CDK1	0.5128155616464962	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.841870849538829	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.75	0	0	1	1	0	0.8484850000000002	1	-0.8803917482808918	No data	-1	-1	No data	-0.1329975000000001	0.5	0
